CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,RFM_String,RuleSegment,AvgBasketValue,AvgQtyPerInvoice,UniqueProducts,Tenure,PurchaseInterval,KMeans_Cluster,Hier_Cluster,DBSCAN_Cluster,Segment
15272,57,2,721.94,3,3,3,9,333,Need Attention,360.97,4.920634920634921,63,86,43.0,2,2,0,Need Attention
15274,4,2,716.57,5,3,3,11,533,Others,358.285,13.170212765957446,44,18,9.0,2,2,0,Need Attention
15275,38,1,615.14,3,1,3,7,313,Need Attention,615.14,12.146341463414634,41,38,38.0,2,2,0,Need Attention
15276,66,1,135.31,3,1,1,5,311,Need Attention,135.31,1.2307692307692308,49,66,66.0,2,2,0,Need Attention
15277,47,1,255.89999999999998,3,1,2,6,312,Need Attention,255.89999999999998,17.083333333333332,12,47,47.0,2,2,0,Need Attention
15279,355,1,290.51,1,1,2,4,112,Hibernating,290.51,9.947368421052632,19,355,355.0,0,0,0,At Risk (used to be loyal)
15280,172,1,113.12,2,1,1,4,211,Hibernating,113.12,9.625,16,172,172.0,0,0,0,At Risk (used to be loyal)
15281,59,9,2332.15,3,5,5,13,355,Loyal,259.12777777777774,8.712230215827338,121,333,37.0,1,1,0,Champions
15286,50,1,240.55,3,1,1,5,311,Need Attention,240.55,18.333333333333332,3,50,50.0,2,2,0,Need Attention
15287,22,2,486.69,4,3,2,9,432,Others,243.345,21.65,17,71,35.5,2,2,0,Need Attention
15288,43,5,2306.52,3,4,5,12,345,Loyal,461.3040000000001,8.806818181818182,80,365,73.0,1,0,0,Champions
15289,29,3,939.78,4,3,3,10,433,Others,313.26,17.379310344827587,43,250,83.33333333333333,1,0,0,Champions
15290,5,18,7943.22,5,5,5,15,555,Champions,441.28999999999996,22.063725490196077,93,359,19.944444444444443,1,1,0,Champions
15291,26,15,4668.3,4,5,5,14,455,Champions,311.2200000000001,20.41747572815534,62,374,24.933333333333334,1,1,0,Champions
15292,201,1,180.94,1,1,1,3,111,Hibernating,180.94,2.24,24,201,201.0,0,0,0,At Risk (used to be loyal)
15296,51,6,3672.86,3,5,5,13,355,Loyal,612.1433333333333,9.103092783505154,137,327,54.5,1,1,0,Champions
15297,10,3,641.94,5,3,3,11,533,Others,213.98000000000002,7.487179487179487,30,64,21.333333333333332,2,1,0,Need Attention
15298,2,12,4799.9,5,5,5,15,555,Champions,399.9916666666666,16.229166666666668,115,366,30.5,1,1,0,Champions
15299,67,7,4507.01,3,5,5,13,355,Loyal,643.8585714285715,421.14285714285717,7,372,53.142857142857146,1,0,-1,Champions
15300,64,1,496.44,3,1,3,7,313,Need Attention,496.43999999999994,10.428571428571429,28,64,64.0,2,2,0,Need Attention
15301,51,12,5070.35,3,5,5,13,355,Loyal,422.52916666666664,11.419753086419753,167,369,30.75,1,1,0,Champions
15303,290,1,574.02,1,1,3,5,113,Others,574.02,8.0,31,290,290.0,0,0,0,At Risk (used to be loyal)
15304,61,8,694.4000000000001,3,5,3,11,353,Loyal,86.80000000000003,4.521739130434782,8,369,46.125,0,1,0,At Risk (used to be loyal)
15306,64,3,1174.35,3,3,4,10,334,Need Attention,391.45,13.96551724137931,57,148,49.333333333333336,1,0,0,Champions
15307,96,1,205.3,2,1,1,4,211,Hibernating,205.3,3.0833333333333335,12,96,96.0,0,0,0,At Risk (used to be loyal)
15308,274,1,310.47,1,1,2,4,112,Hibernating,310.46999999999997,9.210526315789474,19,274,274.0,0,0,0,At Risk (used to be loyal)
15311,1,91,60767.9,5,5,5,15,555,Champions,667.7791208791208,16.05464480874317,567,374,4.1098901098901095,1,1,-1,Champions
15312,75,4,924.85,2,4,3,9,243,At Risk,231.2125,10.97872340425532,42,354,88.5,0,0,0,At Risk (used to be loyal)
15313,110,1,52.0,2,1,1,4,211,Hibernating,52.0,25.0,1,110,110.0,0,0,0,At Risk (used to be loyal)
15314,199,1,327.97,1,1,2,4,112,Hibernating,327.96999999999997,13.041666666666666,24,199,199.0,0,0,0,At Risk (used to be loyal)
15315,64,2,570.5,3,3,3,9,333,Need Attention,285.25000000000006,23.2972972972973,35,116,58.0,0,0,0,At Risk (used to be loyal)
15316,327,1,165.0,1,1,1,3,111,Hibernating,165.0,100.0,1,327,327.0,0,0,0,At Risk (used to be loyal)
15318,4,1,312.62,5,1,2,8,512,New / Promising,312.62,19.454545454545453,33,4,4.0,2,2,1,Need Attention
15319,284,1,204.5,1,1,1,3,111,Hibernating,204.5,10.9375,16,284,284.0,0,0,0,At Risk (used to be loyal)
15320,44,1,267.13,3,1,2,6,312,Need Attention,267.13000000000005,9.055555555555555,36,44,44.0,2,2,0,Need Attention
15321,71,3,2748.31,3,3,5,11,335,Need Attention,916.1033333333335,12.43157894736842,83,292,97.33333333333333,1,1,0,Champions
15322,86,1,679.68,2,1,3,6,213,Others,679.68,9.904761904761905,42,86,86.0,2,2,0,Need Attention
15325,104,1,162.29,2,1,1,4,211,Hibernating,162.29000000000002,4.73469387755102,47,104,104.0,0,0,0,At Risk (used to be loyal)
15326,334,1,311.71,1,1,2,4,112,Hibernating,311.7099999999999,13.310344827586206,29,334,334.0,0,0,0,At Risk (used to be loyal)
15327,53,1,208.75,3,1,1,5,311,Need Attention,208.75,11.6,10,53,53.0,2,2,0,Need Attention
15329,39,3,1049.7,3,3,4,10,334,Need Attention,349.90000000000003,8.526315789473685,51,172,57.333333333333336,1,0,0,Champions
15330,32,2,714.96,4,3,3,10,433,Others,357.47999999999996,100.92307692307692,10,61,30.5,2,2,-1,Need Attention
15332,366,4,1661.06,1,4,4,9,144,At Risk,415.265,18.62857142857143,29,370,92.5,0,0,0,At Risk (used to be loyal)
15333,208,1,1028.56,1,1,4,6,114,Others,1028.56,21.5,16,208,208.0,0,0,0,At Risk (used to be loyal)
15334,157,3,351.67,2,3,2,7,232,Others,117.22333333333334,2.7676767676767677,67,173,57.666666666666664,0,0,0,At Risk (used to be loyal)
15335,54,1,173.97,3,1,1,5,311,Need Attention,173.97,2.2222222222222223,34,54,54.0,2,2,0,Need Attention
15339,66,2,574.07,3,3,3,9,333,Need Attention,287.03499999999997,4.837209302325581,77,318,159.0,0,0,0,At Risk (used to be loyal)
15341,81,1,2020.52,2,1,4,7,214,Others,2020.52,47.76470588235294,17,81,81.0,2,0,0,Need Attention
15342,130,1,406.09,2,1,2,5,212,Hibernating,406.09,11.791666666666666,24,130,130.0,0,2,0,At Risk (used to be loyal)
15343,87,1,364.5,2,1,2,5,212,Hibernating,364.5,4.0,21,87,87.0,0,2,0,At Risk (used to be loyal)
15344,1,3,563.94,5,3,3,11,533,Others,187.98,4.461538461538462,21,74,24.666666666666668,2,1,0,Need Attention
15345,46,1,393.54,3,1,2,6,312,Need Attention,393.53999999999996,4.05,20,46,46.0,2,2,0,Need Attention
15346,333,1,252.42000000000002,1,1,2,4,112,Hibernating,252.42000000000002,8.470588235294118,17,333,333.0,0,0,0,At Risk (used to be loyal)
15347,366,1,201.60000000000002,1,1,1,3,111,Hibernating,201.59999999999997,26.0,5,366,366.0,0,0,0,At Risk (used to be loyal)
15348,72,1,158.04,3,1,1,5,311,Need Attention,158.04,9.333333333333334,9,72,72.0,2,2,0,Need Attention
15349,158,2,473.81,2,3,2,7,232,Others,236.90499999999997,4.541666666666667,65,187,93.5,0,0,0,At Risk (used to be loyal)
15350,373,1,115.65,1,1,1,3,111,Hibernating,115.65,10.2,5,373,373.0,0,0,0,At Risk (used to be loyal)
15351,12,7,1960.1100000000001,5,5,4,14,554,Champions,280.0157142857143,3.3466666666666667,157,370,52.857142857142854,1,1,0,Champions
15353,255,2,777.02,1,3,3,7,133,Others,388.5100000000001,5.444444444444445,59,368,184.0,0,0,0,At Risk (used to be loyal)
15355,29,2,277.05,4,3,2,9,432,Others,138.52500000000003,3.2142857142857144,9,53,26.5,2,1,0,Need Attention
15356,31,10,2766.5,4,5,5,14,455,Champions,276.65,3.2235067437379574,215,368,36.8,1,1,0,Champions
15358,5,22,8347.2,5,5,5,15,555,Champions,379.41818181818184,12.79491833030853,292,366,16.636363636363637,1,1,0,Champions
15360,40,1,427.93,3,1,2,6,312,Need Attention,427.92999999999995,17.153846153846153,13,40,40.0,2,2,0,Need Attention
15361,362,1,418.92,1,1,2,4,112,Hibernating,418.9200000000001,48.0,7,362,362.0,0,0,0,At Risk (used to be loyal)
15363,373,1,326.0,1,1,2,4,112,Hibernating,326.0,9.0,16,373,373.0,0,0,0,At Risk (used to be loyal)
15364,96,2,913.19,2,3,3,8,233,Others,456.5950000000001,17.0,29,254,127.0,0,0,0,At Risk (used to be loyal)
15365,26,7,2314.32,4,5,5,14,455,Champions,330.6171428571429,9.508771929824562,65,315,45.0,1,1,0,Champions
15366,75,2,602.51,2,3,3,8,233,Others,301.25500000000005,14.113636363636363,37,358,179.0,0,0,0,At Risk (used to be loyal)
15367,57,4,1877.59,3,4,4,11,344,Loyal,469.3975000000001,11.126315789473685,91,275,68.75,1,0,0,Champions
15368,21,1,446.94000000000005,4,1,2,7,412,New / Promising,446.94000000000005,57.5,4,21,21.0,2,0,-1,Need Attention
15370,41,7,2386.05,3,5,5,13,355,Loyal,340.86428571428576,8.829787234042554,65,333,47.57142857142857,1,1,0,Champions
15372,137,1,2007.3999999999999,2,1,4,7,214,Others,2007.4,108.29629629629629,27,137,137.0,0,0,-1,At Risk (used to be loyal)
15373,8,12,2415.91,5,5,5,15,555,Champions,201.32583333333335,3.787878787878788,74,371,30.916666666666668,1,1,0,Champions
15374,129,1,168.0,2,1,1,4,211,Hibernating,168.0,42.0,3,129,129.0,0,0,0,At Risk (used to be loyal)
15376,40,3,1233.3600000000001,3,3,4,10,334,Need Attention,411.1199999999999,5.2905982905982905,100,222,74.0,1,0,0,Champions
15379,169,7,3703.29,2,5,5,12,255,At Risk,529.0414285714286,11.881443298969073,145,358,51.142857142857146,1,1,0,Champions
15380,9,5,1690.2600000000002,5,4,4,13,544,Champions,338.052,10.444444444444445,22,365,73.0,1,1,0,Champions
15381,214,2,596.85,1,3,3,7,133,Others,298.425,21.375,8,268,134.0,0,0,0,At Risk (used to be loyal)
15382,15,6,5955.71,4,5,5,14,455,Champions,992.6183333333332,13.28476821192053,193,296,49.333333333333336,1,1,0,Champions
15384,170,2,642.41,2,3,3,8,233,Others,321.205,14.536585365853659,34,360,180.0,0,0,0,At Risk (used to be loyal)
15385,40,1,316.88,3,1,2,6,312,Need Attention,316.88,13.416666666666666,12,40,40.0,2,2,0,Need Attention
15386,186,1,394.14,1,1,2,4,112,Hibernating,394.14,14.387096774193548,31,186,186.0,0,0,0,At Risk (used to be loyal)
15388,270,1,140.54,1,1,1,3,111,Hibernating,140.54,8.8,10,270,270.0,0,0,0,At Risk (used to be loyal)
15389,172,1,500.0,2,1,3,6,213,Others,500.0,400.0,1,172,172.0,0,0,-1,At Risk (used to be loyal)
15392,5,4,1535.53,5,4,4,13,544,Champions,383.8825,15.202380952380953,74,360,90.0,1,1,0,Champions
15393,16,2,231.86,4,3,1,8,431,Others,115.93,12.5,10,281,140.5,0,0,0,At Risk (used to be loyal)
15394,10,4,2183.54,5,4,5,14,545,Champions,545.8850000000001,10.705882352941176,54,359,89.75,1,1,0,Champions
15395,326,1,107.45,1,1,1,3,111,Hibernating,107.45000000000002,2.4285714285714284,7,326,326.0,0,0,0,At Risk (used to be loyal)
15396,113,1,288.18,2,1,2,5,212,Hibernating,288.17999999999995,8.714285714285714,14,113,113.0,0,2,0,At Risk (used to be loyal)
15397,290,1,94.0,1,1,1,3,111,Hibernating,94.0,3.3333333333333335,6,290,290.0,0,0,0,At Risk (used to be loyal)
15398,16,2,1345.53,4,3,4,11,434,Others,672.7650000000001,10.534246575342467,60,78,39.0,2,1,0,Need Attention
15399,1,3,815.77,5,3,3,11,533,Others,271.92333333333335,12.22,45,79,26.333333333333332,2,1,0,Need Attention
15400,92,5,716.2,2,4,3,9,243,At Risk,143.24,32.5,10,279,55.8,0,0,0,At Risk (used to be loyal)
15402,149,2,626.77,2,3,3,8,233,Others,313.385,16.523809523809526,35,196,98.0,0,0,0,At Risk (used to be loyal)
15405,189,1,349.1,1,1,2,4,112,Hibernating,349.1,24.125,8,189,189.0,0,0,0,At Risk (used to be loyal)
15406,31,2,510.71000000000004,4,3,3,10,433,Others,255.35500000000002,4.7924528301886795,51,301,150.5,0,0,0,At Risk (used to be loyal)
15407,34,4,1056.44,3,4,4,11,344,Loyal,264.11,3.6470588235294117,142,305,76.25,1,1,0,Champions
15408,264,1,267.18,1,1,2,4,112,Hibernating,267.18,3.1176470588235294,34,264,264.0,0,0,0,At Risk (used to be loyal)
15410,84,8,3450.84,2,5,5,12,255,At Risk,431.3550000000001,9.836065573770492,48,262,32.75,1,1,0,Champions
15411,26,4,1358.88,4,4,4,12,444,Champions,339.72,5.353535353535354,86,183,45.75,1,1,0,Champions
15412,171,1,190.53,2,1,1,4,211,Hibernating,190.53,10.8,10,171,171.0,0,2,0,At Risk (used to be loyal)
15414,10,3,774.9000000000001,5,3,3,11,533,Others,258.3,11.35897435897436,37,242,80.66666666666667,1,0,0,Champions
15415,313,1,572.8100000000001,1,1,3,5,113,Others,572.81,11.979166666666666,46,313,313.0,0,0,0,At Risk (used to be loyal)
15416,65,4,3984.32,3,4,5,12,345,Loyal,996.0799999999999,10.885416666666666,165,283,70.75,1,1,0,Champions
15417,85,1,508.8,2,1,3,6,213,Others,508.80000000000007,10.142857142857142,28,85,85.0,0,2,0,At Risk (used to be loyal)
15419,25,1,135.86,4,1,1,6,411,New / Promising,135.85999999999999,28.75,8,25,25.0,2,2,0,Need Attention
15421,59,4,950.36,3,4,4,11,344,Loyal,237.59,9.433962264150944,40,310,77.5,0,0,0,At Risk (used to be loyal)
15422,323,2,97.7,1,3,1,5,131,Others,48.85,6.333333333333333,6,323,161.5,0,0,0,At Risk (used to be loyal)
15423,38,1,43.5,3,1,1,5,311,Need Attention,43.5,50.5,2,38,38.0,2,2,-1,Need Attention
15424,254,2,383.34,1,3,2,6,132,Others,191.67000000000002,32.588235294117645,17,254,127.0,0,0,0,At Risk (used to be loyal)
15426,19,5,1447.39,4,4,4,12,444,Champions,289.47800000000007,2.308219178082192,217,369,73.8,1,1,0,Champions
15427,33,3,1483.14,4,3,4,11,434,Others,494.38000000000005,3.310457516339869,233,47,15.666666666666666,2,2,0,Need Attention
15428,15,1,93.78,4,1,1,6,411,New / Promising,93.78,17.0,6,15,15.0,2,2,0,Need Attention
15429,27,2,397.35,4,3,2,9,432,Others,198.675,4.634146341463414,77,75,37.5,2,1,0,Need Attention
15432,23,1,171.19,4,1,1,6,411,New / Promising,171.19,6.5,10,23,23.0,2,2,0,Need Attention
15433,214,2,533.3,1,3,3,7,133,Others,266.65,13.024390243902438,40,267,133.5,0,0,0,At Risk (used to be loyal)
15434,8,5,1041.48,5,4,4,13,544,Champions,208.296,11.763636363636364,40,200,40.0,1,1,0,Champions
15435,22,1,149.29,4,1,1,6,411,New / Promising,149.29000000000002,1.8620689655172413,29,22,22.0,2,2,0,Need Attention
15436,12,3,1122.53,5,3,4,12,534,Others,374.17666666666673,1.8632218844984803,243,234,78.0,1,1,0,Champions
15437,262,1,200.16,1,1,1,3,111,Hibernating,200.16,1.7555555555555555,44,262,262.0,0,0,0,At Risk (used to be loyal)
15438,131,1,156.57999999999998,2,1,1,4,211,Hibernating,156.57999999999998,2.36,25,131,131.0,0,0,0,At Risk (used to be loyal)
15440,55,3,383.68,3,3,2,8,332,Need Attention,127.89333333333333,3.1774193548387095,50,209,69.66666666666667,0,0,0,At Risk (used to be loyal)
15442,249,1,594.0,1,1,3,5,113,Others,594.0,60.0,2,249,249.0,0,0,0,At Risk (used to be loyal)
15443,2,7,3236.91,5,5,5,15,555,Champions,462.41571428571433,4.353403141361256,237,320,45.714285714285715,1,1,0,Champions
15444,9,2,1418.26,5,3,4,12,534,Others,709.1300000000001,3.4885844748858448,191,40,20.0,2,2,0,Need Attention
15445,264,1,113.5,1,1,1,3,111,Hibernating,113.5,11.6,5,264,264.0,0,0,0,At Risk (used to be loyal)
15447,331,1,155.17,1,1,1,3,111,Hibernating,155.17,9.444444444444445,9,331,331.0,0,0,0,At Risk (used to be loyal)
15448,313,1,494.64,1,1,3,5,113,Others,494.64,8.285714285714286,28,313,313.0,0,0,0,At Risk (used to be loyal)
15449,26,3,974.52,4,3,4,11,434,Others,324.84000000000003,13.533333333333333,47,262,87.33333333333333,1,0,0,Champions
15450,30,1,429.84,4,1,2,7,412,New / Promising,429.84,12.533333333333333,30,30,30.0,2,2,0,Need Attention
15452,30,3,538.73,4,3,3,10,433,Others,179.57666666666663,4.879310344827586,47,264,88.0,0,0,0,At Risk (used to be loyal)
15453,2,7,1388.37,5,5,4,14,554,Champions,198.3385714285714,2.9545454545454546,169,188,26.857142857142858,1,1,0,Champions
15454,362,1,179.1,1,1,1,3,111,Hibernating,179.10000000000002,3.44,23,362,362.0,0,0,0,At Risk (used to be loyal)
15456,283,3,447.22,1,3,2,6,132,Others,149.07333333333335,11.0,48,359,119.66666666666667,0,0,0,At Risk (used to be loyal)
15457,262,1,237.07,1,1,1,3,111,Hibernating,237.07,2.2758620689655173,56,262,262.0,0,0,0,At Risk (used to be loyal)
15458,25,1,161.64,4,1,1,6,411,New / Promising,161.64,22.285714285714285,7,25,25.0,2,2,0,Need Attention
15460,354,1,216.76,1,1,1,3,111,Hibernating,216.76,1.8793103448275863,53,354,354.0,0,0,0,At Risk (used to be loyal)
15462,94,3,234.6,2,3,1,6,231,Others,78.2,15.636363636363637,9,187,62.333333333333336,0,0,0,At Risk (used to be loyal)
15463,29,1,126.14,4,1,1,6,411,New / Promising,126.14,15.142857142857142,7,29,29.0,2,2,0,Need Attention
15464,338,1,1048.85,1,1,4,6,114,Others,1048.85,2.229299363057325,155,338,338.0,0,0,-1,At Risk (used to be loyal)
15465,20,18,7354.62,4,5,5,14,455,Champions,408.5899999999999,12.958762886597938,43,370,20.555555555555557,1,1,0,Champions
15466,85,1,334.53,2,1,2,5,212,Hibernating,334.53000000000003,4.315789473684211,56,85,85.0,2,2,0,Need Attention
15467,9,3,524.88,5,3,3,11,533,Others,174.96,5.961538461538462,41,152,50.666666666666664,2,1,0,Need Attention
15468,51,2,467.51,3,3,2,8,332,Need Attention,233.755,6.458333333333333,24,51,25.5,2,1,0,Need Attention
15469,50,2,538.55,3,3,3,9,333,Need Attention,269.27500000000003,6.375,24,120,60.0,2,1,0,Need Attention
15471,2,1,469.48,5,1,2,8,512,New / Promising,469.4799999999999,3.4545454545454546,67,2,2.0,2,2,-1,Need Attention
15472,113,1,371.56,2,1,2,5,212,Hibernating,371.5600000000001,3.3026315789473686,76,113,113.0,0,0,0,At Risk (used to be loyal)
15473,14,7,1771.2,4,5,4,13,454,Champions,253.02857142857144,61.09090909090909,4,61,8.714285714285714,2,0,-1,Need Attention
15475,77,1,454.10999999999996,2,1,2,5,212,Hibernating,454.10999999999996,11.0,29,77,77.0,2,2,0,Need Attention
15478,40,2,1441.42,3,3,4,10,334,Need Attention,720.7099999999999,12.717391304347826,34,57,28.5,2,1,0,Need Attention
15480,116,1,905.5,2,1,3,6,213,Others,905.5,6.733333333333333,45,116,116.0,0,2,0,At Risk (used to be loyal)
15482,16,12,11054.96,4,5,5,14,455,Champions,921.2466666666668,51.224489795918366,46,359,29.916666666666668,1,1,0,Champions
15483,161,4,233.81,2,4,1,7,241,At Risk,58.4525,3.352272727272727,74,267,66.75,0,0,0,At Risk (used to be loyal)
15484,1,4,3594.31,5,4,5,14,545,Champions,898.5775000000001,16.76595744680851,135,78,19.5,1,1,0,Champions
15485,30,3,2575.0,4,3,5,12,435,Others,858.3333333333334,15.186046511627907,59,373,124.33333333333333,1,1,0,Champions
15488,93,1,91.32000000000001,2,1,1,4,211,Hibernating,91.32000000000001,36.5,2,93,93.0,0,0,0,At Risk (used to be loyal)
15489,23,3,1134.28,4,3,4,11,434,Others,378.0933333333333,12.16,47,211,70.33333333333333,1,0,0,Champions
15491,95,6,3100.09,2,5,5,12,255,At Risk,516.6816666666667,10.688311688311689,108,236,39.333333333333336,1,1,0,Champions
15492,28,2,659.4599999999999,4,3,3,10,433,Others,329.7299999999999,13.8,32,74,37.0,2,1,0,Need Attention
15493,33,5,2001.8,4,4,4,12,444,Champions,400.36,1.8855218855218856,177,271,54.2,1,1,0,Champions
15494,21,2,1299.23,4,3,4,11,434,Others,649.615,9.184,120,121,60.5,1,1,0,Champions
15497,18,2,1262.2,4,3,4,11,434,Others,631.1,41.6,13,320,160.0,0,0,0,At Risk (used to be loyal)
15498,3,27,13316.4,5,5,5,15,555,Champions,493.20000000000005,11.923828125,360,367,13.592592592592593,1,1,0,Champions
15500,8,4,1131.56,5,4,4,13,544,Champions,282.89000000000004,8.411764705882353,64,81,20.25,1,1,0,Champions
15502,16,12,10384.93,4,5,5,14,455,Champions,865.4108333333332,19.887323943661972,164,369,30.75,1,1,0,Champions
15503,363,1,147.09,1,1,1,3,111,Hibernating,147.09,1.0571428571428572,66,363,363.0,0,0,0,At Risk (used to be loyal)
15504,81,1,52.83,2,1,1,4,211,Hibernating,52.83,2.5384615384615383,13,81,81.0,0,2,0,At Risk (used to be loyal)
15505,53,5,3610.96,3,4,5,12,345,Loyal,722.192,24.63917525773196,90,155,31.0,1,1,0,Champions
15506,23,3,979.26,4,3,4,11,434,Others,326.42,5.170731707317073,121,139,46.333333333333336,1,1,0,Champions
15507,172,1,492.36,2,1,3,6,213,Others,492.36000000000007,3.5217391304347827,41,172,172.0,0,2,0,At Risk (used to be loyal)
15508,189,6,1000.27,1,5,4,10,154,At Risk,166.71166666666667,4.782608695652174,78,235,39.166666666666664,1,1,0,Champions
15510,331,1,250.0,1,1,1,3,111,Hibernating,250.0,2.0,1,331,331.0,0,0,0,At Risk (used to be loyal)
15511,12,5,909.23,5,4,3,12,543,Loyal,181.846,1.69375,117,85,17.0,1,1,0,Champions
15512,156,2,121.0,2,3,1,6,231,Others,60.5,9.714285714285714,7,360,180.0,0,0,0,At Risk (used to be loyal)
15513,33,19,14758.220000000001,4,5,5,14,455,Champions,776.7484210526316,18.535714285714285,183,374,19.68421052631579,1,1,0,Champions
15514,12,11,4139.46,5,5,5,15,555,Champions,376.31454545454557,12.134831460674157,96,364,33.09090909090909,1,1,0,Champions
15516,45,3,62.43,3,3,1,7,331,Need Attention,20.81,1.8,15,47,15.666666666666666,2,2,-1,Need Attention
15517,233,1,267.03,1,1,2,4,112,Hibernating,267.03000000000003,10.851851851851851,27,233,233.0,0,0,0,At Risk (used to be loyal)
15518,64,8,1942.45,3,5,4,12,354,Loyal,242.80624999999998,5.9485981308411215,135,332,41.5,1,1,0,Champions
15520,2,1,343.5,5,1,2,8,512,New / Promising,343.5,17.444444444444443,18,2,2.0,2,2,-1,Need Attention
15521,40,8,3000.2,3,5,5,13,355,Loyal,375.02500000000003,9.924324324324324,116,255,31.875,1,1,0,Champions
15522,33,2,398.84,4,3,2,9,432,Others,199.42000000000002,10.052631578947368,47,88,44.0,2,1,0,Need Attention
15523,84,1,412.01000000000005,2,1,2,5,212,Hibernating,412.01,13.2,10,84,84.0,0,2,0,At Risk (used to be loyal)
15524,25,1,440.0,4,1,2,7,412,New / Promising,440.0,4.0,1,25,25.0,2,2,0,Need Attention
15525,2,3,825.92,5,3,3,11,533,Others,275.3066666666667,2.337078651685393,133,373,124.33333333333333,1,1,0,Champions
15526,33,2,148.44,4,3,1,8,431,Others,74.22,6.0,4,33,16.5,2,2,0,Need Attention
15527,19,8,2429.78,4,5,5,14,455,Champions,303.7225000000001,6.085889570552148,127,354,44.25,1,1,0,Champions
15528,254,1,229.33,1,1,1,3,111,Hibernating,229.32999999999998,4.730769230769231,26,254,254.0,0,0,0,At Risk (used to be loyal)
15529,23,11,3995.23,4,5,5,14,455,Champions,363.20272727272726,5.2023809523809526,415,367,33.36363636363637,1,1,0,Champions
15530,22,4,1502.35,4,4,4,12,444,Champions,375.5875000000001,8.796296296296296,90,247,61.75,1,0,0,Champions
15531,8,2,2007.44,5,3,4,12,534,Others,1003.7199999999998,4.8464912280701755,196,30,15.0,2,2,-1,Need Attention
15532,25,4,1580.93,4,4,4,12,444,Champions,395.2325,2.03515625,205,358,89.5,1,1,0,Champions
15533,19,3,807.57,4,3,3,10,433,Others,269.19,3.4819277108433737,73,89,29.666666666666668,2,1,0,Need Attention
15535,173,4,536.4,2,4,3,9,243,At Risk,134.10000000000005,1.9066666666666667,55,328,82.0,0,0,0,At Risk (used to be loyal)
15537,163,1,110.92,2,1,1,4,211,Hibernating,110.92000000000002,1.2083333333333333,24,163,163.0,0,0,0,At Risk (used to be loyal)
15539,7,1,538.46,5,1,3,9,513,New / Promising,538.46,10.0,41,7,7.0,2,2,0,Need Attention
15540,11,1,213.3,5,1,1,7,511,New / Promising,213.30000000000004,13.333333333333334,15,11,11.0,2,2,0,Need Attention
15541,114,1,85.13000000000001,2,1,1,4,211,Hibernating,85.13,1.6896551724137931,29,114,114.0,0,0,0,At Risk (used to be loyal)
15543,288,1,127.86,1,1,1,3,111,Hibernating,127.86,3.0714285714285716,26,288,288.0,0,0,0,At Risk (used to be loyal)
15544,9,9,3546.71,5,5,5,15,555,Champions,394.07888888888897,12.003861003861005,122,373,41.44444444444444,1,1,0,Champions
15545,54,2,292.71999999999997,3,3,2,8,332,Need Attention,146.35999999999999,2.0123456790123457,78,371,185.5,0,0,0,At Risk (used to be loyal)
15547,7,14,4954.84,5,5,5,15,555,Champions,353.9171428571429,5.743589743589744,441,362,25.857142857142858,1,1,0,Champions
15549,77,3,1693.26,2,3,4,9,234,Others,564.42,6.069565217391304,104,316,105.33333333333333,1,0,0,Champions
15550,4,4,575.63,5,4,3,12,543,Loyal,143.90750000000006,4.836065573770492,43,302,75.5,1,1,0,Champions
15551,37,1,436.06,3,1,2,6,312,Need Attention,436.05999999999995,7.517241379310345,29,37,37.0,2,2,0,Need Attention
15552,217,1,90.12,1,1,1,3,111,Hibernating,90.12,3.5294117647058822,17,217,217.0,0,0,0,At Risk (used to be loyal)
15553,60,1,437.23,3,1,2,6,312,Need Attention,437.23,8.053571428571429,51,60,60.0,2,2,0,Need Attention
15554,278,1,217.2,1,1,1,3,111,Hibernating,217.2,5.285714285714286,14,278,278.0,0,0,0,At Risk (used to be loyal)
15555,12,16,4805.17,5,5,5,15,555,Champions,300.323125,4.9377085650723025,401,369,23.0625,1,1,0,Champions
15556,24,1,279.77,4,1,2,7,412,New / Promising,279.77,7.612903225806452,31,24,24.0,2,2,0,Need Attention
15557,29,1,473.65000000000003,4,1,2,7,412,New / Promising,473.65,10.95,16,29,29.0,2,2,0,Need Attention
15561,12,4,800.59,5,4,3,12,543,Loyal,200.14749999999998,9.88888888888889,27,216,54.0,1,1,0,Champions
15562,352,1,134.55,1,1,1,3,111,Hibernating,134.55,39.0,1,352,352.0,0,0,0,At Risk (used to be loyal)
15563,22,4,1400.44,4,4,4,12,444,Champions,350.11,13.283185840707965,88,359,89.75,1,0,0,Champions
15565,50,2,173.16,3,3,1,7,331,Need Attention,86.58000000000001,7.5,8,71,35.5,2,2,0,Need Attention
15567,19,1,186.01,4,1,1,6,411,New / Promising,186.01000000000002,31.857142857142858,7,19,19.0,2,2,0,Need Attention
15568,3,3,758.29,5,3,3,11,533,Others,252.76333333333332,8.69811320754717,27,73,24.333333333333332,2,1,0,Need Attention
15569,104,5,1375.71,2,4,4,10,244,At Risk,275.142,21.483870967741936,27,332,66.4,1,0,0,Champions
15570,7,12,4165.52,5,5,5,15,555,Champions,347.1266666666667,6.3993808049535605,231,369,30.75,1,1,0,Champions
15571,12,4,650.4300000000001,5,4,3,12,543,Loyal,162.60750000000002,4.631578947368421,47,78,19.5,2,1,0,Need Attention
